pixel_ID,lat,lon,utm_n,utm_e,population,active
432,-23.89243806,-46.75130928,7356578.114,321706.0268,0,N
433,-23.89254956,-46.74149022,7356578.114,322706.0268,0,N
434,-23.89266042,-46.7316711,7356578.114,323706.0268,0,N
435,-23.89277066,-46.72185192,7356578.114,324706.0268,0,N
436,-23.89288027,-46.71203269,7356578.114,325706.0268,0,N
437,-23.89298926,-46.70221339,7356578.114,326706.0268,0,N
438,-23.89309762,-46.69239404,7356578.114,327706.0268,0,N
439,-23.89320535,-46.68257462,7356578.114,328706.0268,0,N
440,-23.89331246,-46.67275516,7356578.114,329706.0268,0,N
441,-23.89341894,-46.66293563,7356578.114,330706.0268,0,N
442,-23.89352479,-46.65311604,7356578.114,331706.0268,0,N
443,-23.89363002,-46.6432964,7356578.114,332706.0268,0,N
444,-23.89373462,-46.63347671,7356578.114,333706.0268,0,N
445,-23.8938386,-46.62365696,7356578.114,334706.0268,0,N
446,-23.89394195,-46.61383715,7356578.114,335706.0268,0,N
447,-23.89404467,-46.60401728,7356578.114,336706.0268,0,N
448,-23.89414677,-46.59419737,7356578.114,337706.0268,0,N
449,-23.89424824,-46.58437739,7356578.114,338706.0268,0,N
450,-23.89434908,-46.57455737,7356578.114,339706.0268,0,N
451,-23.8944493,-46.56473728,7356578.114,340706.0268,0,N
452,-23.89454889,-46.55491715,7356578.114,341706.0268,0,N
453,-23.89464785,-46.54509696,7356578.114,342706.0268,0,N
454,-23.89474619,-46.53527672,7356578.114,343706.0268,0,N
455,-23.8948439,-46.52545643,7356578.114,344706.0268,0,N
456,-23.89494099,-46.51563608,7356578.114,345706.0268,0,N
457,-23.89503745,-46.50581569,7356578.114,346706.0268,0,N
458,-23.89513328,-46.49599524,7356578.114,347706.0268,0,N
459,-23.89522848,-46.48617474,7356578.114,348706.0268,0,N
460,-23.89532306,-46.47635419,7356578.114,349706.0268,0,N
461,-23.89541702,-46.46653358,7356578.114,350706.0268,0,N
462,-23.89551034,-46.45671293,7356578.114,351706.0268,0,N
463,-23.89560304,-46.44689223,7356578.114,352706.0268,0,N
464,-23.89569511,-46.43707148,7356578.114,353706.0268,0,N
465,-23.89578656,-46.42725068,7356578.114,354706.0268,0,N
466,-23.89587738,-46.41742983,7356578.114,355706.0268,0,N
467,-23.89596757,-46.40760893,7356578.114,356706.0268,0,N
468,-23.89605714,-46.39778799,7356578.114,357706.0268,0,N
469,-23.89614607,-46.38796699,7356578.114,358706.0268,0,N
470,-23.89623439,-46.37814595,7356578.114,359706.0268,0,N
471,-23.89632207,-46.36832486,7356578.114,360706.0268,0,N
472,-23.89640913,-46.35850373,7356578.114,361706.0268,0,N
473,-23.89649556,-46.34868254,7356578.114,362706.0268,0,N
474,-23.89658137,-46.33886132,7356578.114,363706.0268,0,N
475,-23.89666655,-46.32904004,7356578.114,364706.0268,0,N
476,-23.8967511,-46.31921872,7356578.114,365706.0268,0,N
477,-23.89683503,-46.30939736,7356578.114,366706.0268,0,N
478,-23.89691833,-46.29957595,7356578.114,367706.0268,0,N
479,-23.897001,-46.28975449,7356578.114,368706.0268,0,N
480,-23.89708304,-46.279933,7356578.114,369706.0268,0,N
481,-23.89716446,-46.27011145,7356578.114,370706.0268,0,N
482,-23.89724525,-46.26028987,7356578.114,371706.0268,0,N
483,-23.89732542,-46.25046824,7356578.114,372706.0268,0,N
484,-23.89740496,-46.24064657,7356578.114,373706.0268,0,N
485,-23.89748387,-46.23082485,7356578.114,374706.0268,0,N
486,-23.89756215,-46.2210031,7356578.114,375706.0268,0,N
487,-23.89763981,-46.2111813,7356578.114,376706.0268,0,N
488,-23.89771684,-46.20135946,7356578.114,377706.0268,0,N
489,-23.89779324,-46.19153758,7356578.114,378706.0268,0,N
490,-23.89786902,-46.18171566,7356578.114,379706.0268,0,N
491,-23.89794417,-46.1718937,7356578.114,380706.0268,0,N
492,-23.89801869,-46.16207169,7356578.114,381706.0268,0,N
493,-23.89809259,-46.15224965,7356578.114,382706.0268,0,N
494,-23.89816586,-46.14242757,7356578.114,383706.0268,0,N
495,-23.8982385,-46.13260545,7356578.114,384706.0268,0,N
496,-23.89831051,-46.12278329,7356578.114,385706.0268,0,N
497,-23.8983819,-46.11296109,7356578.114,386706.0268,0,N
498,-23.89845266,-46.10313886,7356578.114,387706.0268,0,N
499,-23.8985228,-46.09331658,7356578.114,388706.0268,0,N
500,-23.87951329,-47.06534235,7357578.114,289706.0268,0,N
501,-23.87964476,-47.05552606,7357578.114,290706.0268,0,N
502,-23.8797756,-47.04570969,7357578.114,291706.0268,0,N
503,-23.87990581,-47.03589326,7357578.114,292706.0268,0,N
504,-23.8800354,-47.02607675,7357578.114,293706.0268,0,N
505,-23.88016436,-47.01626018,7357578.114,294706.0268,0,N
506,-23.8802927,-47.00644354,7357578.114,295706.0268,0,N
507,-23.88042041,-46.99662683,7357578.114,296706.0268,0,N
508,-23.8805475,-46.98681005,7357578.114,297706.0268,0,N
509,-23.88067396,-46.9769932,7357578.114,298706.0268,0,Y
510,-23.8807998,-46.96717628,7357578.114,299706.0268,0,N
511,-23.88092501,-46.9573593,7357578.114,300706.0268,0,N
512,-23.88104959,-46.94754225,7357578.114,301706.0268,0,N
513,-23.88117355,-46.93772514,7357578.114,302706.0268,0,N
514,-23.88129688,-46.92790795,7357578.114,303706.0268,0,N
515,-23.88141959,-46.9180907,7357578.114,304706.0268,0,N
516,-23.88154167,-46.90827339,7357578.114,305706.0268,0,N
517,-23.88166313,-46.89845601,7357578.114,306706.0268,0,N
518,-23.88178396,-46.88863857,7357578.114,307706.0268,0,N
519,-23.88190416,-46.87882106,7357578.114,308706.0268,0,N
520,-23.88202374,-46.86900348,7357578.114,309706.0268,0,N
521,-23.8821427,-46.85918585,7357578.114,310706.0268,0,N
522,-23.88226102,-46.84936815,7357578.114,311706.0268,0,N
523,-23.88237873,-46.83955038,7357578.114,312706.0268,0,N
524,-23.8824958,-46.82973256,7357578.114,313706.0268,0,N
525,-23.88261225,-46.81991467,7357578.114,314706.0268,0,N
526,-23.88272808,-46.81009671,7357578.114,315706.0268,0,N
527,-23.88284328,-46.8002787,7357578.114,316706.0268,0,N
528,-23.88295785,-46.79046062,7357578.114,317706.0268,0,Y
529,-23.8830718,-46.78064249,7357578.114,318706.0268,0,N
530,-23.88318512,-46.77082429,7357578.114,319706.0268,0,N
531,-23.88329781,-46.76100603,7357578.114,320706.0268,0,N
532,-23.88340988,-46.75118771,7357578.114,321706.0268,0,N
533,-23.88352133,-46.74136933,7357578.114,322706.0268,0,Y
534,-23.88363214,-46.7315509,7357578.114,323706.0268,0,N
535,-23.88374234,-46.7217324,7357578.114,324706.0268,0,N
536,-23.8838519,-46.71191384,7357578.114,325706.0268,0,N
537,-23.88396084,-46.70209523,7357578.114,326706.0268,0,N
538,-23.88406916,-46.69227655,7357578.114,327706.0268,0,N
539,-23.88417684,-46.68245782,7357578.114,328706.0268,0,N
540,-23.88428391,-46.67263904,7357578.114,329706.0268,0,N
541,-23.88439034,-46.66282019,7357578.114,330706.0268,0,N
542,-23.88449615,-46.65300129,7357578.114,331706.0268,0,N
543,-23.88460134,-46.64318233,7357578.114,332706.0268,0,Y
544,-23.88470589,-46.63336331,7357578.114,333706.0268,0,N
545,-23.88480982,-46.62354424,7357578.114,334706.0268,0,N
546,-23.88491313,-46.61372511,7357578.114,335706.0268,0,N
547,-23.88501581,-46.60390593,7357578.114,336706.0268,0,N
548,-23.88511786,-46.59408669,7357578.114,337706.0268,0,N
549,-23.88521929,-46.5842674,7357578.114,338706.0268,0,N
550,-23.88532009,-46.57444806,7357578.114,339706.0268,0,N
551,-23.88542027,-46.56462866,7357578.114,340706.0268,0,N
552,-23.88551981,-46.5548092,7357578.114,341706.0268,0,N
553,-23.88561874,-46.5449897,7357578.114,342706.0268,0,N
554,-23.88571703,-46.53517014,7357578.114,343706.0268,0,N
555,-23.8858147,-46.52535052,7357578.114,344706.0268,0,N
556,-23.88591175,-46.51553086,7357578.114,345706.0268,0,N
557,-23.88600816,-46.50571114,7357578.114,346706.0268,0,N
558,-23.88610395,-46.49589137,7357578.114,347706.0268,0,N
559,-23.88619912,-46.48607156,7357578.114,348706.0268,0,N
560,-23.88629366,-46.47625169,7357578.114,349706.0268,0,N
561,-23.88638757,-46.46643177,7357578.114,350706.0268,0,N
562,-23.88648086,-46.4566118,7357578.114,351706.0268,0,N
563,-23.88657352,-46.44679177,7357578.114,352706.0268,0,N
564,-23.88666555,-46.4369717,7357578.114,353706.0268,0,N
565,-23.88675696,-46.42715159,7357578.114,354706.0268,0,N
566,-23.88684774,-46.41733142,7357578.114,355706.0268,0,N
567,-23.88693789,-46.4075112,7357578.114,356706.0268,0,N
568,-23.88702742,-46.39769094,7357578.114,357706.0268,0,N
569,-23.88711632,-46.38787062,7357578.114,358706.0268,0,N
570,-23.8872046,-46.37805026,7357578.114,359706.0268,0,N
571,-23.88729225,-46.36822986,7357578.114,360706.0268,0,N
572,-23.88737927,-46.3584094,7357578.114,361706.0268,0,N
573,-23.88746566,-46.3485889,7357578.114,362706.0268,0,N
574,-23.88755143,-46.33876835,7357578.114,363706.0268,0,N
575,-23.88763658,-46.32894776,7357578.114,364706.0268,0,N
576,-23.88772109,-46.31912712,7357578.114,365706.0268,0,N
577,-23.88780498,-46.30930644,7357578.114,366706.0268,0,N
578,-23.88788825,-46.29948571,7357578.114,367706.0268,0,N
579,-23.88797088,-46.28966494,7357578.114,368706.0268,0,N
580,-23.88805289,-46.27984412,7357578.114,369706.0268,0,N
581,-23.88813428,-46.27002326,7357578.114,370706.0268,0,N
582,-23.88821503,-46.26020236,7357578.114,371706.0268,0,N
583,-23.88829516,-46.25038141,7357578.114,372706.0268,0,N
584,-23.88837467,-46.24056042,7357578.114,373706.0268,0,N
585,-23.88845355,-46.23073939,7357578.114,374706.0268,0,N
586,-23.8885318,-46.22091831,7357578.114,375706.0268,0,N
587,-23.88860942,-46.2110972,7357578.114,376706.0268,0,N
588,-23.88868642,-46.20127604,7357578.114,377706.0268,0,N
589,-23.88876279,-46.19145484,7357578.114,378706.0268,0,N
590,-23.88883853,-46.1816336,7357578.114,379706.0268,0,N
591,-23.88891365,-46.17181232,7357578.114,380706.0268,0,N
592,-23.88898814,-46.161991,7357578.114,381706.0268,0,N
593,-23.88906201,-46.15216964,7357578.114,382706.0268,0,N
594,-23.88913525,-46.14234824,7357578.114,383706.0268,0,N
595,-23.88920786,-46.1325268,7357578.114,384706.0268,0,N
596,-23.88927984,-46.12270532,7357578.114,385706.0268,0,N
597,-23.8893512,-46.11288381,7357578.114,386706.0268,0,N
598,-23.88942193,-46.10306225,7357578.114,387706.0268,0,N
599,-23.88949203,-46.09324066,7357578.114,388706.0268,0,N
600,-23.87048675,-47.06519908,7358578.114,289706.0268,0,N
601,-23.87061816,-47.05538347,7358578.114,290706.0268,0,N
602,-23.87074895,-47.04556778,7358578.114,291706.0268,0,N
603,-23.87087911,-47.03575203,7358578.114,292706.0268,0,N
604,-23.87100864,-47.0259362,7358578.114,293706.0268,0,N
605,-23.87113755,-47.01612031,7358578.114,294706.0268,0,N
606,-23.87126583,-47.00630435,7358578.114,295706.0268,0,N
607,-23.87139349,-46.99648832,7358578.114,296706.0268,0,N
608,-23.87152052,-46.98667222,7358578.114,297706.0268,0,N
609,-23.87164693,-46.97685605,7358578.114,298706.0268,0,N
610,-23.87177271,-46.96703981,7358578.114,299706.0268,0,N
611,-23.87189787,-46.95722351,7358578.114,300706.0268,0,N
612,-23.8720224,-46.94740714,7358578.114,301706.0268,0,N
613,-23.87214631,-46.9375907,7358578.114,302706.0268,0,N
614,-23.87226959,-46.9277742,7358578.114,303706.0268,0,N
615,-23.87239224,-46.91795763,7358578.114,304706.0268,0,N
616,-23.87251427,-46.908141,7358578.114,305706.0268,0,N
617,-23.87263568,-46.8983243,7358578.114,306706.0268,0,N
618,-23.87275646,-46.88850754,7358578.114,307706.0268,0,N
619,-23.87287661,-46.87869071,7358578.114,308706.0268,0,N
620,-23.87299614,-46.86887381,7358578.114,309706.0268,0,N
621,-23.87311504,-46.85905686,7358578.114,310706.0268,0,N
622,-23.87323332,-46.84923984,7358578.114,311706.0268,0,N
623,-23.87335097,-46.83942275,7358578.114,312706.0268,0,N
624,-23.873468,-46.82960561,7358578.114,313706.0268,0,N
625,-23.8735844,-46.8197884,7358578.114,314706.0268,0,N
626,-23.87370017,-46.80997113,7358578.114,315706.0268,0,N
627,-23.87381532,-46.80015379,7358578.114,316706.0268,0,N
628,-23.87392985,-46.7903364,7358578.114,317706.0268,0,N
629,-23.87404375,-46.78051894,7358578.114,318706.0268,0,N
630,-23.87415702,-46.77070142,7358578.114,319706.0268,0,N
631,-23.87426967,-46.76088384,7358578.114,320706.0268,0,N
632,-23.87438169,-46.75106621,7358578.114,321706.0268,0,N
633,-23.87449309,-46.74124851,7358578.114,322706.0268,0,Y
634,-23.87460386,-46.73143075,7358578.114,323706.0268,0,N
635,-23.874714,-46.72161293,7358578.114,324706.0268,0,N
636,-23.87482352,-46.71179506,7358578.114,325706.0268,0,N
637,-23.87493242,-46.70197712,7358578.114,326706.0268,0,N
638,-23.87504068,-46.69215913,7358578.114,327706.0268,0,N
639,-23.87514833,-46.68234108,7358578.114,328706.0268,0,N
640,-23.87525534,-46.67252297,7358578.114,329706.0268,0,N
641,-23.87536173,-46.66270481,7358578.114,330706.0268,0,Y
642,-23.8754675,-46.65288658,7358578.114,331706.0268,0,Y
643,-23.87557264,-46.64306831,7358578.114,332706.0268,0,Y
644,-23.87567715,-46.63324997,7358578.114,333706.0268,0,N
645,-23.87578104,-46.62343158,7358578.114,334706.0268,0,N
646,-23.8758843,-46.61361313,7358578.114,335706.0268,0,N
647,-23.87598694,-46.60379463,7358578.114,336706.0268,0,N
648,-23.87608895,-46.59397608,7358578.114,337706.0268,0,N
649,-23.87619033,-46.58415746,7358578.114,338706.0268,0,N
650,-23.87629109,-46.5743388,7358578.114,339706.0268,0,N
651,-23.87639122,-46.56452008,7358578.114,340706.0268,0,N
652,-23.87649073,-46.55470131,7358578.114,341706.0268,0,N
653,-23.87658961,-46.54488248,7358578.114,342706.0268,0,N
654,-23.87668786,-46.5350636,7358578.114,343706.0268,0,N
655,-23.87678549,-46.52524467,7358578.114,344706.0268,0,N
656,-23.87688249,-46.51542569,7358578.114,345706.0268,0,N
657,-23.87697887,-46.50560665,7358578.114,346706.0268,0,N
658,-23.87707462,-46.49578756,7358578.114,347706.0268,0,N
659,-23.87716974,-46.48596843,7358578.114,348706.0268,0,N
660,-23.87726424,-46.47614924,7358578.114,349706.0268,0,N
661,-23.87735812,-46.46633,7358578.114,350706.0268,0,N
662,-23.87745136,-46.45651071,7358578.114,351706.0268,0,N
663,-23.87754398,-46.44669137,7358578.114,352706.0268,0,N
664,-23.87763598,-46.43687198,7358578.114,353706.0268,0,N
665,-23.87772735,-46.42705254,7358578.114,354706.0268,0,N
666,-23.87781809,-46.41723305,7358578.114,355706.0268,0,N
667,-23.8779082,-46.40741352,7358578.114,356706.0268,0,N
668,-23.87799769,-46.39759394,7358578.114,357706.0268,0,N
669,-23.87808656,-46.3877743,7358578.114,358706.0268,0,N
670,-23.8781748,-46.37795462,7358578.114,359706.0268,0,N
671,-23.87826241,-46.3681349,7358578.114,360706.0268,0,N
672,-23.87834939,-46.35831513,7358578.114,361706.0268,0,N
673,-23.87843575,-46.34849531,7358578.114,362706.0268,0,N
674,-23.87852148,-46.33867544,7358578.114,363706.0268,0,N
675,-23.87860659,-46.32885553,7358578.114,364706.0268,0,N
676,-23.87869107,-46.31903557,7358578.114,365706.0268,0,N
677,-23.87877493,-46.30921557,7358578.114,366706.0268,0,N
678,-23.87885815,-46.29939552,7358578.114,367706.0268,0,N
679,-23.87894076,-46.28957543,7358578.114,368706.0268,0,N
680,-23.87902273,-46.27975529,7358578.114,369706.0268,0,N
681,-23.87910408,-46.26993512,7358578.114,370706.0268,0,N
682,-23.8791848,-46.26011489,7358578.114,371706.0268,0,N
683,-23.8792649,-46.25029463,7358578.114,372706.0268,0,N
684,-23.87934437,-46.24047432,7358578.114,373706.0268,0,N
685,-23.87942321,-46.23065397,7358578.114,374706.0268,0,N
686,-23.87950143,-46.22083357,7358578.114,375706.0268,0,N
687,-23.87957902,-46.21101314,7358578.114,376706.0268,0,N
688,-23.87965599,-46.20119266,7358578.114,377706.0268,0,N
689,-23.87973233,-46.19137214,7358578.114,378706.0268,0,N
690,-23.87980804,-46.18155158,7358578.114,379706.0268,0,N
691,-23.87988313,-46.17173099,7358578.114,380706.0268,0,N
692,-23.87995759,-46.16191035,7358578.114,381706.0268,0,N
693,-23.88003142,-46.15208967,7358578.114,382706.0268,0,N
694,-23.88010463,-46.14226895,7358578.114,383706.0268,0,N
695,-23.88017721,-46.13244819,7358578.114,384706.0268,0,N
696,-23.88024916,-46.1226274,7358578.114,385706.0268,0,N
697,-23.88032049,-46.11280656,7358578.114,386706.0268,0,N
698,-23.88039119,-46.10298569,7358578.114,387706.0268,0,N
699,-23.88046126,-46.09316478,7358578.114,388706.0268,0,N
700,-23.8614602,-47.06505588,7359578.114,289706.0268,0,N
701,-23.86159156,-47.05524095,7359578.114,290706.0268,0,N
702,-23.86172228,-47.04542594,7359578.114,291706.0268,0,N
703,-23.86185239,-47.03561087,7359578.114,292706.0268,0,N
704,-23.86198187,-47.02579572,7359578.114,293706.0268,0,N
705,-23.86211072,-47.01598051,7359578.114,294706.0268,0,N
706,-23.86223895,-47.00616523,7359578.114,295706.0268,0,N
707,-23.86236655,-46.99634987,7359578.114,296706.0268,0,N
708,-23.86249353,-46.98653445,7359578.114,297706.0268,0,N
709,-23.86261989,-46.97671897,7359578.114,298706.0268,0,N
710,-23.86274561,-46.96690341,7359578.114,299706.0268,0,N
711,-23.86287072,-46.95708779,7359578.114,300706.0268,0,N
712,-23.8629952,-46.9472721,7359578.114,301706.0268,0,N
713,-23.86311905,-46.93745634,7359578.114,302706.0268,0,N
714,-23.86324228,-46.92764052,7359578.114,303706.0268,0,N
715,-23.86336488,-46.91782463,7359578.114,304706.0268,0,N
716,-23.86348686,-46.90800867,7359578.114,305706.0268,0,N
717,-23.86360821,-46.89819266,7359578.114,306706.0268,0,N
718,-23.86372894,-46.88837657,7359578.114,307706.0268,0,N
719,-23.86384905,-46.87856042,7359578.114,308706.0268,0,N
720,-23.86396852,-46.86874421,7359578.114,309706.0268,0,N
721,-23.86408738,-46.85892793,7359578.114,310706.0268,0,N
722,-23.8642056,-46.84911159,7359578.114,311706.0268,0,N
723,-23.86432321,-46.83929519,7359578.114,312706.0268,0,N
724,-23.86444018,-46.82947872,7359578.114,313706.0268,0,N
725,-23.86455653,-46.81966219,7359578.114,314706.0268,0,N
726,-23.86467226,-46.8098456,7359578.114,315706.0268,0,N
727,-23.86478736,-46.80002894,7359578.114,316706.0268,0,N
728,-23.86490184,-46.79021223,7359578.114,317706.0268,0,N
729,-23.86501569,-46.78039545,7359578.114,318706.0268,0,N
730,-23.86512891,-46.77057862,7359578.114,319706.0268,0,Y
731,-23.86524151,-46.76076172,7359578.114,320706.0268,0,N
732,-23.86535349,-46.75094476,7359578.114,321706.0268,0,Y
733,-23.86546484,-46.74112774,7359578.114,322706.0268,0,N
734,-23.86557556,-46.73131066,7359578.114,323706.0268,0,N
735,-23.86568566,-46.72149353,7359578.114,324706.0268,0,N
736,-23.86579513,-46.71167633,7359578.114,325706.0268,0,Y
737,-23.86590398,-46.70185908,7359578.114,326706.0268,0,N
738,-23.8660122,-46.69204176,7359578.114,327706.0268,0,N
739,-23.8661198,-46.68222439,7359578.114,328706.0268,0,Y
740,-23.86622677,-46.67240697,7359578.114,329706.0268,0,Y
741,-23.86633311,-46.66258948,7359578.114,330706.0268,0,Y
742,-23.86643883,-46.65277194,7359578.114,331706.0268,0,N
743,-23.86654393,-46.64295434,7359578.114,332706.0268,0,N
744,-23.8666484,-46.63313669,7359578.114,333706.0268,0,N
745,-23.86675224,-46.62331898,7359578.114,334706.0268,0,N
746,-23.86685546,-46.61350121,7359578.114,335706.0268,0,N
747,-23.86695805,-46.60368339,7359578.114,336706.0268,0,N
748,-23.86706002,-46.59386551,7359578.114,337706.0268,0,N
749,-23.86716136,-46.58404758,7359578.114,338706.0268,0,N
750,-23.86726207,-46.5742296,7359578.114,339706.0268,0,N
751,-23.86736216,-46.56441156,7359578.114,340706.0268,0,N
752,-23.86746163,-46.55459346,7359578.114,341706.0268,0,N
753,-23.86756047,-46.54477532,7359578.114,342706.0268,0,N
754,-23.86765868,-46.53495712,7359578.114,343706.0268,0,N
755,-23.86775627,-46.52513887,7359578.114,344706.0268,0,N
756,-23.86785323,-46.51532057,7359578.114,345706.0268,0,N
757,-23.86794956,-46.50550221,7359578.114,346706.0268,0,N
758,-23.86804527,-46.49568381,7359578.114,347706.0268,0,N
759,-23.86814036,-46.48586535,7359578.114,348706.0268,0,N
760,-23.86823482,-46.47604684,7359578.114,349706.0268,0,N
761,-23.86832865,-46.46622828,7359578.114,350706.0268,0,N
762,-23.86842186,-46.45640967,7359578.114,351706.0268,0,N
763,-23.86851444,-46.44659101,7359578.114,352706.0268,0,N
764,-23.86860639,-46.4367723,7359578.114,353706.0268,0,N
765,-23.86869772,-46.42695355,7359578.114,354706.0268,0,N
766,-23.86878843,-46.41713474,7359578.114,355706.0268,0,N
