pixel_ID,lat,lon,orders_total,cf,dir_ratio,cf_category
5534,-23.43220421,-46.72561605,2343,2.362596775,1.146514873,2
5535,-23.43231207,-46.71583116,1356,2.310605911,1.689346355,2
5547,-23.43355863,-46.59840811,220,3.616143302,1.009207402,4
5548,-23.43365853,-46.58862249,367,2.585921953,1.018390709,3
5549,-23.43375781,-46.57883682,2490,3.133398677,1.034000129,4
5550,-23.43385648,-46.5690511,965,3.043622596,1.199772659,3
5551,-23.43395454,-46.55926533,2533,2.011989414,1.161937991,1
5552,-23.43405199,-46.5494795,2609,2.725449145,1.395980082,3
5553,-23.43414882,-46.53969362,2095,2.803668436,1.463020407,3
5554,-23.43424504,-46.52990769,1649,2.149026979,1.012679442,2
5555,-23.43434064,-46.52012171,2716,1.790898258,1.066573222,1
5556,-23.43443564,-46.51033567,2531,1.587421999,1.082175383,1
5557,-23.43453002,-46.50054959,488,2.750902267,1.883980337,3
5560,-23.43480948,-46.47119103,75,0.517101911,1.065690119,1
5561,-23.4349014,-46.46140474,694,1.34884092,1.093977291,1
5562,-23.43499272,-46.45161841,282,2.589617585,1.000072369,3
5563,-23.43508342,-46.44183202,831,2.483567282,1.187692793,3
5564,-23.43517351,-46.43204559,1416,2.483567282,1.187692793,3
5565,-23.43526298,-46.4222591,1639,2.483567282,1.187692793,3
5566,-23.43535185,-46.41247257,946,2.640336137,1.972759184,3
5567,-23.4354401,-46.40268599,798,2.857930751,1.230939139,3
5568,-23.43552773,-46.39289937,677,2.918064265,1.002886193,3
5569,-23.43561475,-46.3831127,987,2.674527785,1.194784046,3
5570,-23.43570116,-46.37332598,105,2.939096368,1.170684518,3
5573,-23.43595671,-46.34396554,112,1.757254373,1.008613782,1
5574,-23.43604067,-46.33417864,71,4.578629611,1.027851086,4
5575,-23.43612401,-46.32439169,854,2.045602751,1.033204219,2
5576,-23.43620674,-46.31460469,778,2.483567282,1.187692793,3
5577,-23.43628886,-46.30481766,410,3.998157668,1.001642516,4
5578,-23.43637036,-46.29503057,232,1.968029413,1.007590175,1
5579,-23.43645125,-46.28524345,81,1.3047962,1,1
5580,-23.43653153,-46.27545628,191,1.902469243,1.008064502,1
5608,-23.42015721,-46.97986716,194,1.950323404,1,1
5616,-23.42112995,-46.90160454,89,1.781619083,1.01186338,1
5618,-23.42136702,-46.88203823,224,2.61170309,1.001706768,3
5619,-23.42148463,-46.87225498,218,3.211248983,1.074377481,4
5620,-23.42160163,-46.86247167,558,3.759527023,1.05798095,4
5621,-23.42171802,-46.8526883,686,2.916019652,1.008195374,3
5622,-23.4218338,-46.84290486,70,3.458814118,1.001339615,4
5623,-23.42194897,-46.83312136,304,4.740282005,1.00836392,4
5624,-23.42206352,-46.8233378,613,2.372452467,1.188106758,2
5627,-23.4224035,-46.79398675,182,2.671174119,1.189816614,3
5631,-23.42284824,-46.75485116,489,3.021190572,1.030915097,3
5634,-23.42317537,-46.72549885,219,2.994383563,2.463454722,3
5635,-23.42328319,-46.71571463,165,2.142774928,1.017684924,2
5648,-23.42462906,-46.58851459,200,3.305457155,1.002408207,4
5649,-23.4247283,-46.57872959,104,3.993770981,1.14496115,4
5651,-23.42492495,-46.55915942,716,3.459750505,1.094286016,4
5652,-23.42502235,-46.54937426,1324,2.403823772,1.049029875,2
5653,-23.42511914,-46.53958904,881,2.483567282,1.187692793,3
5654,-23.42521532,-46.52980377,2513,2.034637137,1.055295973,1
5655,-23.42531088,-46.52001845,1309,2.039328894,1.327297069,1
5656,-23.42540583,-46.51023308,2461,1.874434663,1.14182176,1
5657,-23.42550017,-46.50044766,2602,2.286908614,1.200668238,2
5658,-23.4255939,-46.49066219,533,6.03017601,2.017555138,4
5659,-23.42568701,-46.48087667,75,4.420815413,2.398044238,4
5663,-23.42605334,-46.44173408,384,2.07202858,1.008598806,2
5664,-23.42614339,-46.43194831,3055,1.851269386,1.200048589,1
5665,-23.42623283,-46.42216249,850,3.191752506,1.138192737,4
5666,-23.42632165,-46.41237662,951,3.545486968,2.05001189,4
5667,-23.42640986,-46.40259071,661,4.193516734,2.175831513,4
5668,-23.42649746,-46.39280475,106,2.472016667,1.183821629,3
5669,-23.42658445,-46.38301874,56,2.898228728,1.783894459,3
5670,-23.42667082,-46.37323269,95,2.206418849,1.376714528,2
5672,-23.42684172,-46.35366044,322,1.728778462,1.026109541,1
5673,-23.42692626,-46.34387424,405,2.387451491,1.448084571,2
5674,-23.42701018,-46.334088,90,2.356032061,1.270569594,2
5675,-23.42709349,-46.32430172,157,3.603723089,1.102314317,4
5676,-23.42717618,-46.31451539,654,2.065683758,1.015521361,2
5705,-23.41075494,-47.00907818,68,1.862405566,1.028300652,1
5708,-23.41112966,-46.97973278,219,3.146563333,1.002992068,4
5709,-23.41125334,-46.96995085,70,1.831280534,1.011921308,1
5716,-23.41210198,-46.90147546,396,4.116069374,1.001432432,4
5717,-23.41222077,-46.891693,1294,2.3496885,1.005256635,2
5718,-23.41233895,-46.88191048,1156,2.007818315,1.018597535,1
5719,-23.41245651,-46.8721279,206,3.434618173,1.323823721,4
5721,-23.4126898,-46.85256254,381,3.63829511,1.582351802,4
5722,-23.41280553,-46.84277976,1299,2.317854019,1.186914448,2
5723,-23.41292064,-46.83299693,551,2.668841837,1.027224677,3
5724,-23.41303515,-46.82321403,722,2.878980065,1.22084895,3
5725,-23.41314904,-46.81343107,129,2.802481015,1.307921142,3
5730,-23.41370931,-46.76451536,521,4.245444789,1.005235831,4
5731,-23.41381953,-46.75473203,3298,2.432881492,1.035774098,2
5732,-23.41392914,-46.74494865,2272,3.760447523,1.121156335,4
5733,-23.41403813,-46.73516521,267,4.906770001,2.03625252,4
5740,-23.41478396,-46.6666795,59,3.503634339,1,4
5741,-23.41488805,-46.6568956,123,3.290188744,1.000147107,4
5742,-23.41499154,-46.64711164,89,1.966589049,1,1
5748,-23.41559959,-46.58840674,65,2.939223082,1.005517848,3
5749,-23.41569878,-46.5786224,138,3.481938122,1.255564378,4
5753,-23.41608945,-46.53948451,85,4.748886007,1.029809703,4
5754,-23.41618559,-46.52969991,70,3.124868369,1.01369001,4
5755,-23.41628111,-46.51991525,133,3.986000689,1.007086252,4
5756,-23.41637602,-46.51013054,1527,2.413116895,1.022640995,2
5757,-23.41647032,-46.50034579,1437,2.483567282,1.187692793,3
5758,-23.41656401,-46.49056098,768,2.622390984,1.009110541,3
5759,-23.41665708,-46.48077612,121,2.189226013,1.000382042,2
5760,-23.41674954,-46.47099121,920,3.153211382,1.030606266,4
5761,-23.41684139,-46.46120625,2083,1.753491541,1.173508924,1
5762,-23.41693263,-46.45142124,800,2.483567282,1.187692793,3
5763,-23.41702325,-46.44163619,720,2.663052017,1.029190458,3
5764,-23.41711326,-46.43185108,1527,1.725571932,1.017431311,1
5765,-23.41720266,-46.42206593,323,1.757702893,1.000378032,1
5767,-23.41737962,-46.40249547,730,2.483567282,1.187692793,3
5768,-23.41746718,-46.39271018,68,2.796885199,1.249847378,3
5769,-23.41755413,-46.38292483,142,2.894589507,1.679739394,3
5770,-23.41764046,-46.37313944,164,2.248370812,2.187162654,2
5772,-23.41781129,-46.35356852,158,2.169481239,1.012450783,2
5773,-23.41789579,-46.34378299,151,3.973412092,1.006638513,4
5775,-23.41806295,-46.32421179,75,4.030948084,1.545437131,4
5776,-23.41814561,-46.31442613,84,3.413159848,1.014583726,4
5805,-23.40172754,-47.00894188,358,2.493562615,1.007944586,3
5806,-23.401853,-46.99916081,680,3.612454855,1.017834169,4
5816,-23.403074,-46.90134645,867,2.095107868,1.02387377,2
5817,-23.40319274,-46.89156465,747,3.292272175,1.130621481,4
5818,-23.40331086,-46.88178279,503,1.769382758,1.008611001,1
5819,-23.40342837,-46.87200087,243,3.988672266,3.022862149,4
5820,-23.40354528,-46.86221889,1343,2.324567847,1.189600863,2
5821,-23.40366156,-46.85243684,341,3.651055997,1.156201655,4
5822,-23.40377724,-46.84265473,332,3.188107631,1.248239346,4
5830,-23.40468064,-46.76439562,1664,2.044311257,1.032300377,2
5831,-23.40479081,-46.75461296,1707,2.74436695,1.378661234,3
5832,-23.40490037,-46.74483025,2565,2.170866983,1.066556345,2
5833,-23.40500932,-46.73504747,2864,2.683038496,2.063016905,3
5834,-23.40511765,-46.72526463,55,3.063431099,3.860201982,3
5842,-23.40596231,-46.64699987,115,2.371042292,1.000198768,2
5844,-23.40616735,-46.62743311,146,3.375741704,1.00379361,4
5847,-23.40647033,-46.59808257,207,2.260579556,1,2
5854,-23.40715585,-46.52959609,97,2.903423131,1.040506073,3
5855,-23.40725133,-46.5198121,361,2.544243749,1.017415675,3
5856,-23.4073462,-46.51002806,256,2.896778534,1.001698702,3
5857,-23.40744046,-46.50024396,1562,2.37913082,1.151578142,2
5858,-23.4075341,-46.49045982,915,3.671447103,1.005498722,4
5859,-23.40762714,-46.48067562,505,2.905763863,1.03210483,3
5860,-23.40771956,-46.47089138,1147,2.594772383,1.001579257,3
5861,-23.40781137,-46.46110708,1212,1.884269221,1.034628039,1
5862,-23.40790257,-46.45132274,2294,2.243709855,1.295592592,2
5863,-23.40799315,-46.44153834,1082,2.255377256,1.075170164,2
5864,-23.40808312,-46.4317539,130,3.412400349,1.000220424,4
5865,-23.40817248,-46.42196941,315,2.347694414,1.003257518,2
5866,-23.40826123,-46.41218487,585,2.090593152,1.153900459,2
5867,-23.40834936,-46.40240028,905,1.637118982,1.023647404,1
5868,-23.40843689,-46.39261565,1276,1.455813883,1.050346091,1
5869,-23.4085238,-46.38283097,210,2.141748592,1.001981868,2
5870,-23.4086101,-46.37304624,461,1.876668348,1.011113617,1
5873,-23.40886532,-46.34369178,67,2.748440953,1.914230678,3
5875,-23.4090324,-46.32412191,111,2.563462547,1.331960467,3
5876,-23.40911502,-46.31433691,74,2.512898666,1.306716776,3
5905,-23.39270012,-47.00880565,216,2.516330564,1.006932857,3
5906,-23.39282553,-46.99902524,142,3.289189975,1.007107083,4
5919,-23.39440023,-46.87187391,68,1.604211263,1,1
5920,-23.39451708,-46.86209259,142,3.749954809,1.035297904,4
5931,-23.39576208,-46.75449395,1318,4.147365028,1.009189001,4
5932,-23.39587159,-46.7447119,119,1.900381377,1.004374524,1
5933,-23.39598049,-46.73492978,199,2.121470852,1.004447877,2
5935,-23.39619646,-46.71536538,589,3.280344939,1.788694067,4
5936,-23.39630352,-46.70558309,103,4.295981028,1.00746495,4
5942,-23.39693307,-46.64688815,63,2.675128504,1.001498156,3
5943,-23.39703586,-46.63710546,92,3.21392448,1.000144129,4
5944,-23.39713803,-46.62732272,61,2.395816064,1.011123463,2
5953,-23.39803004,-46.53927561,68,3.487941182,1,4
5955,-23.39822154,-46.519709,485,1.762376294,1.019711894,1
5956,-23.39831637,-46.50992562,75,2.842879625,1.007915712,3
5959,-23.39859718,-46.48057517,211,2.409345401,1.002017892,2
5960,-23.39868957,-46.47079159,456,1.801201912,1.001193934,1
5961,-23.39878134,-46.46100796,180,2.571889973,1.002134153,3
5962,-23.39887249,-46.45122428,755,1.902912598,1.054368068,1
5963,-23.39896304,-46.44144055,1457,2.483567282,1.187692793,3
5964,-23.39905297,-46.43165677,1211,1.908166634,1.014662043,1
5965,-23.39914229,-46.42187294,593,1.65475448,1.095703464,1
5966,-23.399231,-46.41208907,197,4.498164404,1.008945864,4
5967,-23.3993191,-46.40230514,234,2.633118199,1.075695085,3
5968,-23.39940658,-46.39252117,1682,1.770552721,1.086934521,1
5975,-23.40000184,-46.32403208,364,3.593502841,1.371772295,4
5976,-23.40008443,-46.31424774,99,3.388231291,1.352536213,4
5980,-23.40040866,-46.27510995,54,2.422498869,1.000962038,2
6020,-23.38548887,-46.86196635,150,2.665458343,1.013328101,3
6032,-23.3868428,-46.74459361,163,2.997661977,1.007609941,3
6033,-23.38695165,-46.73481216,474,2.14958138,1.488784761,2
6034,-23.3870599,-46.72503065,180,3.099013565,1.047759226,4
6035,-23.38716753,-46.71524908,1335,2.010017303,1.040426698,1
6036,-23.38727455,-46.70546745,77,3.121749666,1.00281926,4
6042,-23.38790383,-46.64677648,88,3.221230557,1.053122398,4
6043,-23.38800657,-46.63699446,113,2.361575992,1.082759699,2
6045,-23.38821021,-46.61743025,138,3.083174376,1.00472219,4
6063,-23.38993292,-46.4413428,883,2.747827481,1.743180429,3
6064,-23.39002281,-46.43155969,454,2.436740516,1.000581187,2
6067,-23.39028882,-46.40221005,191,2.305015666,1.002639467,2
6075,-23.39097127,-46.32394229,57,2.108976588,1.265510431,2
6076,-23.39105382,-46.31415861,100,1.905038976,1.243008019,1
6123,-23.37680724,-46.83249981,131,0.887785088,1,1
6131,-23.37770458,-46.75425611,448,1.793927618,1.224044617,1
6132,-23.377814,-46.74447538,304,4.706097856,1.575034057,4
6134,-23.378031,-46.72491374,584,1.987470012,1.359217248,1
6135,-23.37813859,-46.71513283,927,4.143067207,1.015821904,4
6136,-23.37824556,-46.70535187,238,2.34697817,1.010185267,2
6137,-23.37835192,-46.69557085,408,2.447872229,1.023481708,2
6139,-23.37856281,-46.67600863,76,2.112551876,1.000626841,2
6143,-23.37897726,-46.63688352,117,2.516116021,1.169659883,3
6144,-23.37907935,-46.6271021,71,2.878022431,1.04218327,3
6150,-23.37967901,-46.56841245,68,2.418208442,1,2
6162,-23.38081231,-46.45102751,995,2.089101986,1.062455316,2
6163,-23.38090278,-46.44124511,251,3.526998093,1.04843251,4
6164,-23.38099264,-46.43146265,137,2.578470282,1.002460817,3
6167,-23.38125854,-46.402115,126,1.987166739,1.012857325,1
6219,-23.36731572,-46.87149341,143,2.387614096,1.171157646,2
6231,-23.36867582,-46.75413728,262,2.817082525,1.456145951,3
6232,-23.36878519,-46.74435721,1875,2.476008323,1.240047275,3
6233,-23.36889395,-46.73457708,242,2.596616785,2.600897968,3
6234,-23.3690021,-46.7247969,109,2.854038546,1.190576163,3
6236,-23.36921656,-46.70523635,139,2.368681574,1.002944476,2
6239,-23.36953368,-46.67589509,161,1.860380585,1.010501463,1
6242,-23.3698453,-46.64655333,79,3.99242749,1.489226831,4
6262,-23.37178221,-46.4509292,529,4.677820153,1.079851843,4
6318,-23.35817027,-46.88114532,4465,1.909498256,1.089430276,1
6319,-23.35828753,-46.8713667,96,2.530919909,1.159225429,3
6332,-23.35975636,-46.7442391,1526,3.988559898,1.859454026,4
6333,-23.35986508,-46.73445964,1525,3.015328332,1.415582629,3
6334,-23.35997318,-46.72468011,183,3.311876772,1.068922499,4
6345,-23.361122,-46.61710155,104,2.265886568,1.001341927,2
6351,-23.36171749,-46.55841952,59,3.115534093,1,4
6365,-23.36302143,-46.42148755,155,2.503286319,1.379528506,3
6366,-23.36310998,-46.41170633,54,2.67804951,1.000035343,3
6367,-23.36319793,-46.40192505,177,2.166185132,1.007976243,2
6423,-23.34972207,-46.83212762,113,3.42494279,1.045643923,4
6424,-23.34983623,-46.82234936,530,4.962550654,1.048357568,4
6430,-23.35050836,-46.76367849,198,2.588554591,1.017092468,3
6431,-23.35061825,-46.7538998,1167,2.62564949,1.053419154,3
6432,-23.35072753,-46.74412105,770,2.483567282,1.187692793,3
6453,-23.35288133,-46.53875426,55,2.494999911,1,3
6522,-23.34057894,-46.84178123,851,2.680895439,1.333054401,3
6523,-23.34069366,-46.83200369,785,4.42501429,1.822287065,4
6524,-23.34080777,-46.82222608,253,2.742010933,1.141818972,3
6530,-23.34147961,-46.76355917,129,1.65574364,1.000174352,1
6531,-23.34158945,-46.75378115,885,3.550380667,1.040692356,4
6532,-23.34169868,-46.74400306,956,2.828775808,1.729479057,3
6541,-23.34265429,-46.65599767,87,3.888194023,1.183559746,4
6551,-23.34365812,-46.5582086,64,3.094676603,1.070414569,4
6613,-23.33049111,-46.9296458,81,2.442254432,1.009914324,2
6622,-23.33155057,-46.84165669,430,2.326820613,2.019810101,2
6623,-23.33166523,-46.83187981,1192,2.121687087,1.03682806,2
6624,-23.33177929,-46.82210286,177,2.921443184,1.080294555,3
6630,-23.33245085,-46.76343992,105,4.891325265,1.09148391,4
6631,-23.33256064,-46.75366255,760,3.051035237,1.139988444,3
6632,-23.33266983,-46.74388513,138,4.466079118,1.918700179,4
6633,-23.3327784,-46.73410764,433,3.08908212,1.108855113,4
6634,-23.33288636,-46.7243301,985,3.169327604,1.368235795,4
6635,-23.33299371,-46.71455249,481,4.852509158,1.232776358,4
6636,-23.33310046,-46.70477484,556,2.386287166,1.070320193,2
6646,-23.33413434,-46.60699513,74,3.514939631,1.016845889,4
6647,-23.33423438,-46.59721685,97,2.482057573,1.021982746,3
6650,-23.33453082,-46.56788171,79,2.066766459,1.004575132,2
6730,-23.32342208,-46.76332073,195,2.59296728,1,3
6731,-23.32353182,-46.75354402,220,2.815755246,1.283656049,3
6732,-23.32364096,-46.74376725,275,1.721794811,1.007568716,1
6733,-23.32374948,-46.73399043,1000,2.176322925,1.036605501,2
6734,-23.3238574,-46.72421354,3906,4.764020874,1.324088799,4
6735,-23.32396471,-46.7144366,1297,2.048331751,1.028372043,2
6736,-23.3240714,-46.7046596,1681,2.422218785,1.243730567,2
6747,-23.32520483,-46.59710888,401,3.323787956,1.022753717,4
6748,-23.32530422,-46.58733121,1192,1.872396779,1.16505257,1
6749,-23.32540299,-46.57755349,127,5.891022217,1.238694599,4
6829,-23.31428299,-46.77297758,68,2.650068534,1.003378079,3
6830,-23.31439329,-46.76320159,80,3.172807375,1.236919764,4
6831,-23.31450299,-46.75342554,57,2.765445466,1.377835266,3
6832,-23.31461208,-46.74364944,147,2.310888938,1.004333366,2
6833,-23.31472056,-46.73387327,1191,2.504715669,1.329298771,3
6834,-23.31482843,-46.72409705,947,2.188303488,1.143477019,2
6835,-23.31493569,-46.71432077,615,3.167445997,1.380397064,4
6836,-23.31504234,-46.70454443,319,2.277885047,1.041872832,2
6837,-23.31514838,-46.69476803,311,3.592868496,1.000931365,4
6847,-23.31617528,-46.59700096,168,2.384558127,1.001931599,2
6848,-23.31627462,-46.58722396,2956,1.789562729,1.257506303,1
6849,-23.31637335,-46.57744689,141,2.737790501,1.393643869,3
6850,-23.31647147,-46.56766978,198,5.135121372,1.013182167,4
6885,-23.31952156,-46.22543981,118,2.199695987,1.497982636,2
6931,-23.30547415,-46.75330713,147,3.362562094,1.017815845,4
6932,-23.30558319,-46.74353168,210,1.95141761,1.002741351,1
6933,-23.30569162,-46.73375618,834,2.483567282,1.187692793,3
6934,-23.30579945,-46.72398061,713,2.922938118,1.01347327,3
6935,-23.30590666,-46.71420499,76,4.396437624,1.520525328,4
6936,-23.30601326,-46.70442931,147,2.235410281,1.006945008,2
6948,-23.30724501,-46.58711675,69,2.665275044,1,3
6950,-23.30744177,-46.5675639,164,2.084767812,1,2
7030,-23.29633569,-46.7629635,98,4.10127436,1.32890515,4
7031,-23.2964453,-46.75318877,424,2.159862278,1.028567041,2
7032,-23.29655429,-46.74341398,786,2.357498797,1.00451718,2
7033,-23.29666267,-46.73363914,496,2.44009192,1.00144729,2
7034,-23.29677045,-46.72386423,271,2.428271454,1.012473457,2
7035,-23.29687762,-46.71408927,270,1.957700524,1.012601762,1
7036,-23.29698418,-46.70431425,300,2.6087866,1.001377141,3
7037,-23.29709013,-46.69453917,189,2.911164271,1,3
7119,-23.28606162,-46.87035533,121,3.343104439,1.411945926,4
7130,-23.28730688,-46.76284455,338,2.308863087,1.001112019,2
7131,-23.28741643,-46.75307048,1069,2.587330474,1.294223874,3
7132,-23.28752538,-46.74329635,1279,4.533866869,1.219826346,4
7133,-23.28763372,-46.73352216,619,2.394239956,1.010957341,2
7135,-23.28784857,-46.71397361,160,1.675826128,1.000533401,1
7136,-23.28795508,-46.70419924,336,2.095962715,1.004998744,2
7230,-23.27827805,-46.76272565,366,2.156615975,1.000604676,2
7231,-23.27838756,-46.75295224,1260,2.117164626,1.072808693,2
7232,-23.27849646,-46.74317877,3443,3.302036299,1.490414271,4
7233,-23.27860475,-46.73340524,459,2.08084843,1.016453985,2
7234,-23.27871243,-46.72363165,377,2.21969855,1.020634243,2
7235,-23.27881951,-46.713858,84,5.082211541,1.003921352,4
7330,-23.26924921,-46.76260681,59,2.44728612,1.002251924,2
7331,-23.26935867,-46.75283406,186,4.578092722,1.007991918,4
7332,-23.26946752,-46.74306125,976,2.438466035,1.007542626,2
7333,-23.26957577,-46.73328837,631,2.430554731,1.000810417,2
7334,-23.2696834,-46.72351544,278,2.373360922,1.017734818,2
7335,-23.26979043,-46.71374246,103,2.095943257,1.000244383,2
7348,-23.27112647,-46.58668848,128,2.731463532,1.210007984,3
7431,-23.26032977,-46.75271594,394,2.469730045,1.001603359,3
7432,-23.26043858,-46.74294378,716,2.025641504,1.019786254,1
7433,-23.26054678,-46.73317157,213,2.243876332,1.000241145,2
7447,-23.26199773,-46.5963546,83,2.572216175,1,3
7448,-23.26209681,-46.58658154,270,2.509341227,1.1656482,3
